fecha,id_producto,nombre_producto,cantidad,precio_unit,total_venta
2023-12-06,7802575015174,Lazaña Precocida ,3.0,16.5,49.5
2023-12-06,38,Leche evaporada Pil ,3.0,11.0,33.0
2023-12-06,7777411112,Maiz pelado ,3.0,11.0,33.0
2023-12-06,1121,Mani Pelado ,2.0,11.0,22.0
2023-12-06,282,Manteca Karina ,3.0,11.5,34.5
2023-12-06,162,Margarina Reyna 215gr ,2.0,8.0,16.0
2023-12-06,7773004010698,Mate de anis paris ,1.0,6.0,6.0
2023-12-06,359,Mayonesa KRIS 380 cc ,1.0,15.5,15.5
2023-12-06,7772830180650,Miki maicena 400 g. ,2.0,6.0,12.0
2023-12-06,7891030300368,Mococa 395gr ,2.0,10.0,20.0
2023-12-06,224,Mostaza KRIS ,1.0,11.0,11.0
2023-12-06,7772618000194,Nacho Jalapeño ,3.0,9.0,27.0
2023-12-06,7501001600426,Nestle Crema Media 225g. ,2.0,12.5,25.0
2023-12-06,7777014526,Pan Molido Pandore ,2.0,5.5,11.0
2023-12-06,52369,Pepa de Durazno ,1.0,11.0,11.0
2023-12-06,7771207000119,PEPINILLOS ESPECIALES ,1.0,13.5,13.5
2023-12-06,7771214001871,PUDIN SABOR  A VAINILLA ,2.0,4.5,9.0
2023-12-06,7772314120035,Purasal ,3.0,1.5,4.5
2023-12-06,7771214003660,Salsa Barbacoa kris ,1.0,17.0,17.0
2023-12-06,96,Salsa de Tomate Cajamar ,2.0,4.0,8.0
2023-12-06,54646,Sesamo ,1.0,5.5,5.5
2023-12-06,7892840819507,Toddy original 370 g ,1.0,15.5,15.5
2023-12-06,1123,Trigo Entero ,1.0,6.0,6.0
2023-12-06,7770109320424,Uvas pasas y almendras ,1.0,11.0,11.0
2023-12-06,7793253004248,Anbientador  Poett ,3.0,10.0,30.0
2023-12-06,7804920008107,Ballerina 15ml ,7.0,2.0,14.0
2023-12-06,860003913604,barbijo ,2.0,10.0,20.0
2023-12-06,7790520999429,Baygon mata moscasn ,2.0,12.0,24.0
2023-12-06,77778787888,bolsa ,2.0,6.0,12.0
2023-12-06,77787888,Bolsa gaviota ,2.0,10.0,20.0
2023-12-06,7774904286473,Detergente TODO BRILLO de 5KG ,1.0,62.5,62.5
2023-12-06,5060135372859,Esponja ,1.0,6.0,6.0
2023-12-06,7898930672342,Filme de PVC 28cm. ,1.0,28.0,28.0
2023-12-06,3154145596304,Franela ,2.0,3.5,7.0
2023-12-06,00012934,guantes asatex s ,2.0,8.0,16.0
2023-12-06,7798130180145,Guantes de latex m ,1.0,30.0,30.0
2023-12-06,7702010420993,J. PROTEX ,3.0,5.5,16.5
2023-12-06,7771214007736,JABON LIQUIDO SHABAY ,2.0,18.0,36.0
2023-12-06,7790990000854,Jaboncillo Plusbelle ,4.0,4.5,18.0
2023-12-06,7771214007712,Lavavajillas pulpin 2x1 ,1.0,20.0,20.0
2023-12-06,7790520995315,Lysoform lavanda ,1.0,13.0,13.0
2023-12-06,7798024450125,Mister Trapo ,2.0,3.5,7.0
2023-12-06,464,OLA antigrasa s/chisguete ,3.0,18.5,55.5
2023-12-06,1317,Ola Limpia baños 890ml ,2.0,18.5,37.0
2023-12-06,7776507000623,Papel Tohalla ,2.0,10.0,20.0
2023-12-06,3027,Paquete de Bolsas Plasticas ,2.0,12.0,24.0
2023-12-06,3018,Paquete Papel Higienico ,2.0,20.0,40.0
2023-12-06,7775000009966,Pastillas para inodoros Flores ,3.0,13.0,39.0
2023-12-06,7776570150256,Perlita institucional ,1.0,10.0,10.0
2023-12-06,7790740000288,Plusbelle Proteccion 1000ml ,4.0,13.0,52.0
2023-12-06,7501026006609,Rosa Venus ,7.0,1.5,10.5
2023-12-06,7750243077170,Sapolio lavandina 4.73 ,1.0,30.0,30.0
2023-12-06,9556936021302,secadores ,2.0,5.0,10.0
2023-12-06,6982115436629,Vasos ,1.0,9.0,9.0
2023-12-06,7776810000006,Virulim ,1.0,6.0,6.0
2023-12-06,889,Coca Cola  500 ml ,12.0,5.0,60.0
2023-12-06,7771609003121,coca cola 2 l. ,6.0,10.0,60.0
2023-12-06,777777898989630,Maltin ,12.0,5.0,60.0
2023-12-06,859,Simba durazno ,6.0,9.0,54.0
2023-12-06,7774112100684,jamonada ,1.0,16.0,16.0
2023-12-06,mortadela primavera sofia,Mortadela Primavera Sofia ,2.0,9.0,18.0
2023-12-06,7774112100578,ph de cerdo ,2.0,5.5,11.0
2023-12-06,3015,Queso ,1.0,90.0,90.0
2023-12-06,7772919490014,Queso Muzarela ,1.0,20.0,20.0
2023-12-06,50000078021,Agujas ,1.0,1.5,1.5
2023-12-06,7804920008107,Ballerina 15ml ,6.0,2.0,12.0
2023-12-06,77778787888,bolsa ,1.0,6.0,6.0
2023-12-06,7775602130037,Bolsas basureras ,2.0,12.0,24.0
2023-12-06,7891024183021,Colgate Hilo Dental ,1.0,17.0,17.0
2023-12-06,7750243055468,Detergente Uno ,1.0,60.0,60.0
2023-12-06,7891040198726,Esponja Tinido ,1.0,5.0,5.0
2023-12-06,7898930672342,Filme de PVC 28cm. ,1.0,28.0,28.0
2023-12-06,7898930672472,Folha de Aluminio ,1.0,14.0,14.0
2023-12-06,7896007942633,Fosforo ,2.0,3.5,7.0
2023-12-06,3154145596304,Franela ,2.0,3.5,7.0
2023-12-06,7790520996633,GLADE AIRE DE PLAYA ,1.0,10.0,10.0
2023-12-06,00012934,guantes asatex s ,3.0,8.0,24.0
2023-12-06,7798130180138,Guantes de latex s ,1.0,30.0,30.0
2023-12-06,700050078,Hilos ,1.0,2.0,2.0
2023-12-06,7775000012119,jabon  liquido citrico ,1.0,57.0,57.0
2023-12-06,1173,Jabon de lavar OLA con glicerina paquete de 6 ,1.0,14.5,14.5
,,,,,
2023-12-06,7501026006807,Jaboncillo rosa venus ,10.0,1.5,15.0
2023-12-06,7792389000308,Jardin Arpege 4L ,1.0,30.0,30.0
2023-12-06,7776507000623,Papel Tohalla ,1.0,10.0,10.0
2023-12-06,3027,Paquete de Bolsas Plasticas ,2.0,12.0,24.0
2023-12-06,3023,Paquete de Vasos desechables ,1.0,9.0,9.0
2023-12-06,3018,Paquete Papel Higienico ,2.0,20.0,40.0
2023-12-06,7776570150256,Perlita institucional ,1.0,10.0,10.0
2023-12-06,7773103002969,Sapolio lavavajillas 5 l ,1.0,47.5,47.5
2023-12-06,7751851014496,Sapolio sacagrasa 5 l ,1.0,53.0,53.0
2023-12-06,7702425638303,Scott duramax 2 rollos ,1.0,40.0,40.0
2023-12-06,7776810000006,Virulim ,1.0,6.0,6.0
2023-12-06,7779970677118,Ola AROMATIC ,6.0,13.0,78.0
2023-12-06,3001,Pan ,1.0,3.5,3.5
2023-12-06,7773103001535,Aceite FINO 5 lts. ,2.0,58.5,117.0
2023-12-06,7771214002816,Aceite Oliva de 500 ,1.0,53.0,53.0
2023-12-06,7753121002196,Aji amarillo ,2.0,5.0,10.0
2023-12-06,7754487121415,Aji no Sillao 500 ml ,1.0,9.5,9.5
2023-12-06,465231534,Almendras ,1.0,5.0,5.0
2023-12-06,7771718140014,Api morado asovita ,2.0,4.5,9.0
2023-12-06,1122,Arroz ,2.0,36.0,72.0
2023-12-06,3002,Azucar ,2.0,28.5,57.0
2023-12-06,1101,Azucar Morena Guabira 1kg ,1.0,6.5,6.5
2023-12-06,114,budin de chocolate kris ,1.0,4.5,4.5
2023-12-06,77,Cafe Copacabana 500gr ,1.0,25.0,25.0
2023-12-06,45552,cebada tostada ,1.0,3.0,3.0
2023-12-06,7770109320271,Chaque de trigo 450 g. ,1.0,6.0,6.0
2023-12-06,602883127838,Choclos LARA ,2.0,5.5,11.0
2023-12-06,7771705000178,Chocolate Harasic LTDA ,1.0,12.5,12.5
2023-12-06,787888888,Chuño blanco ,1.0,10.0,10.0
2023-12-06,7770109320325,Chuño Negro ,1.0,7.0,7.0
2023-12-06,7770016891710,Coco Rallado ,1.0,7.0,7.0
2023-12-06,1079,Cocoa Celinda ,1.0,10.0,10.0
2023-12-06,700002521041,Condimentos ,1.0,36.0,36.0
2023-12-06,7798085990790,Durazno en lata Okey ,2.0,13.5,27.0
2023-12-06,fideo,Fideo ,1.0,12.0,12.0
2023-12-06,7000004589,Fideo Bonabelli ,4.0,3.5,14.0
2023-12-06,7773103002686,fideo nutregal ,1.0,4.0,4.0
2023-12-06,263,Fideos Lazzaroni Tagliatella ,3.0,4.0,12.0
2023-12-06,102,Gelatina Aroma Chicle ,3.0,5.5,16.5
2023-12-06,190,Gelatina sin Sabor Dely ,1.0,13.0,13.0
2023-12-06,3003,Harina ,8.0,7.5,60.0
2023-12-06,7790070507228,Harina Blanca Flor ,2.0,10.0,20.0
2023-12-06,777787888,Hojuela de trigo ,1.0,6.0,6.0
2023-12-06,77852255,Huevo ,5.0,28.0,140.0
2023-12-06,77787856233,Jancaquipa ,1.0,4.5,4.5
2023-12-06,220,Ketchup KRIS 410 gr ,1.0,11.0,11.0
2023-12-06,8445290702234,LA LECHERA DE NESTLE ,1.0,26.0,26.0
2023-12-06,7772314630442,Lawa de choclo 1 ,1.0,7.0,7.0
2023-12-06,7772314630466,LAWA DE CHUÑO bLOCH ,1.0,8.0,8.0
2023-12-06,1097,Levadura Fleischman 170g ,2.0,10.0,20.0
2023-12-06,777001235,Linaza ,1.0,7.5,7.5
2023-12-06,7777411112,Maiz pelado ,1.0,16.5,16.5
2023-12-06,1121,Mani Pelado ,1.0,11.0,11.0
2023-12-06,282,Manteca Karina ,2.0,11.5,23.0
2023-12-06,170,Margarina Regia  900gr ,1.0,31.5,31.5
2023-12-06,1093,Mate Windsor Trimate. ,1.0,15.5,15.5
2023-12-06,359,Mayonesa KRIS 380 cc ,1.0,15.5,15.5
2023-12-06,7771200000109,Mermelada Tuti Fruti Del Valle ,1.0,10.0,10.0
2023-12-06,7772830180667,Miki maicena 800 g. ,1.0,12.0,12.0
2023-12-06,224,Mostaza KRIS ,1.0,11.0,11.0
2023-12-06,7891000300602,NESCAFE DE 200g- ,2.0,36.0,72.0
2023-12-06,kñk.,nuez ,1.0,6.0,6.0
2023-12-06,7774112101988,Palmitos Sofia ,1.0,13.5,13.5
2023-12-06,52369,Pepa de Durazno ,2.0,7.0,14.0
2023-12-06,78,Polvo para Hornear Kris ,2.0,3.0,6.0
2023-12-06,7771214001871,PUDIN SABOR  A VAINILLA ,1.0,4.5,4.5
2023-12-06,7772314120035,Purasal ,2.0,1.5,3.0
2023-12-06,3015,Queso ,1.0,91.0,91.0
2023-12-06,7772919490014,Queso Muzarela ,1.0,21.0,21.0
2023-12-06,7770109320417,Quinua Real ,1.0,11.0,11.0
2023-12-06,700000231465,Semola ,1.0,5.0,5.0
2023-12-06,0543514,Somo. ,1.0,5.5,5.5
2023-12-06,011210000018,Tabasco ,1.0,18.0,18.0
2023-12-06,7771802001023,TE VERDE DE 100U ,1.0,23.0,23.0
2023-12-06,7892840819507,Toddy original 370 g ,1.0,15.5,15.5
2023-12-06,7770109320165,tojori nutri ,1.0,4.5,4.5
2023-12-06,7770109320257,Trigo pelado 450 g. ,1.0,6.0,6.0
2023-12-06,44456482442,uvas pasa ,1.0,5.0,5.0
2023-12-06,7804920008091,ballerina delicado natural ,6.0,2.0,12.0
2023-12-06,77778787888,bolsa ,1.0,6.0,6.0
2023-12-06,7775602130037,Bolsas basureras ,2.0,12.0,24.0
2023-12-06,7792389001664,BORA Lavavajillas 4 l. ,1.0,38.0,38.0
2023-12-06,7755601000777,Cofia ryg ,1.0,25.0,25.0
2023-12-06,7775005002054,Desinfectante Germikill ,1.0,28.5,28.5
2023-12-06,7750243055468,Detergente Uno ,1.0,60.0,60.0
2023-12-06,7891040198726,Esponja Tinido ,1.0,5.0,5.0
2023-12-06,7898930672342,Filme de PVC 28cm. ,1.0,27.0,27.0
2023-12-06,7898930672472,Folha de Aluminio ,1.0,14.0,14.0
2023-12-06,7896007921256,Fosforo Fiat lux ,2.0,3.5,7.0
2023-12-06,00012934,guantes asatex s ,3.0,8.0,24.0
2023-12-06,7501026006807,Jaboncillo rosa venus ,10.0,1.5,15.0
2023-12-06,7792389000308,Jardin Arpege 4L ,1.0,30.0,30.0
2023-12-06,7779970678450,OLA BRILLANTE CERA AL AGUA ROJA ,1.0,27.5,27.5
2023-12-06,7776507000623,Papel Tohalla ,1.0,10.0,10.0
2023-12-06,3027,Paquete de Bolsas Plasticas ,2.0,12.0,24.0
2023-12-06,3018,Paquete Papel Higienico ,2.0,20.0,40.0
2023-12-06,7776570150256,Perlita institucional ,1.0,10.0,10.0
2023-12-06,7750243077170,Sapolio lavandina 4.73 ,1.0,30.0,30.0
2023-12-06,7773103002969,Sapolio lavavajillas 5 l ,1.0,47.5,47.5
2023-12-06,7751851014496,Sapolio sacagrasa 5 l ,1.0,53.0,53.0
2023-12-06,7702425638303,Scott duramax 2 rollos ,1.0,40.0,40.0
2023-12-06,7776810000006,Virulim ,1.0,6.0,6.0
2023-12-06,602883127838,Choclos LARA ,6.0,5.5,33.0
2023-12-06,700002521041,Condimentos ,1.0,5.5,5.5
2023-12-06,7771224001687,CREMA  DE LECHE Delizia de 500ml ,1.0,15.0,15.0
2023-12-06,7771260680266,crema untable delizia ,1.0,15.5,15.5
2023-12-06,7771214002892,Ketchup real 2.9 kg ,1.0,30.0,30.0
2023-12-06,8998866806329,Klin 200 g. ,1.0,4.5,4.5
2023-12-06,7771214003967,Mayonesa Real salsa ,1.0,43.0,43.0
2023-12-06,7775000008662,OLA Aromatic ,1.0,13.0,13.0
2023-12-06,7779970674582,OMO con Suavizante ,1.0,18.5,18.5
2023-12-06,7772314340037, toscano ,1.0,7.0,7.0
2023-12-06,7773103001535,Aceite FINO 5 lts. ,2.0,58.5,117.0
2023-12-06,7771258140970,Aceitunas verdes ,1.0,10.0,10.0
2023-12-06,7753121003483,aji amarillo ,2.0,5.0,10.0
2023-12-06,465231534,Almendras ,1.0,5.0,5.0
2023-12-06,7771502080038,Almidon de yuca Gaviota ,1.0,9.0,9.0
2023-12-06,1122,Arroz ,2.0,38.0,76.0
2023-12-06,7862100605898,ATUN REAL  TRIPACK ,1.0,25.5,25.5
2023-12-06,7772602001183,avena princesa 800g ,1.0,18.0,18.0
2023-12-06,3002,Azucar ,2.0,28.5,57.0
2023-12-06,7777894562,azucar impalpable ,1.0,6.0,6.0
2023-12-06,1101,Azucar Morena Guabira 1kg ,1.0,6.5,6.5
2023-12-06,114,budin de chocolate kris ,1.0,4.5,4.5
2023-12-06,7771718072131,"Celinda Barra cobertura 500 g, ",1.0,22.0,22.0
2023-12-06,6935897623879,"Champiñones, hongos ",1.0,10.0,10.0
2023-12-06,602883127838,Choclos LARA ,2.0,5.5,11.0
2023-12-06,7771705000178,Chocolate Harasic LTDA ,1.0,12.5,12.5
2023-12-06,1074,Chocolike 400 g en tarro ,1.0,13.0,13.0
2023-12-06,7770016891710,Coco Rallado ,1.0,7.0,7.0
2023-12-06,700002521041,Condimentos ,1.0,34.0,34.0
2023-12-06,7798085990790,Durazno en lata Okey ,1.0,13.5,13.5
2023-12-06,7000004589,Fideo Bonabelli ,3.0,3.5,10.5
2023-12-06,263,Fideos Lazzaroni Tagliatella ,2.0,4.0,8.0
2023-12-06,7771214006791,Flan Vainilla 120gr. ,1.0,4.0,4.0
2023-12-06,7771817080792,Frutte Te Verde ,1.0,9.0,9.0
2023-12-06,98,Gelatina Aroma Fresa ,3.0,5.5,16.5
2023-12-06,190,Gelatina sin Sabor Dely ,1.0,13.0,13.0
2023-12-06,770190693022,grano de cebada ,1.0,5.0,5.0
2023-12-06,7773435370347,Gustossi Galleta Cracker ,1.0,23.0,23.0
2023-12-06,3003,Harina ,10.0,7.5,75.0
2023-12-06,77852255,Huevo ,5.0,28.0,140.0
2023-12-06,220,Ketchup KRIS 410 gr ,2.0,11.0,22.0
2023-12-06,8445290702234,LA LECHERA DE NESTLE ,1.0,26.0,26.0
2023-12-06,1097,Levadura Fleischman 170g ,2.0,10.0,20.0
2023-12-06,7777411112,Maiz pelado ,1.0,16.5,16.5
2023-12-06,1121,Mani Pelado ,2.0,11.0,22.0
2023-12-06,282,Manteca Karina ,2.0,11.5,23.0
2023-12-06,7771802000880,Mate de Cedron ,1.0,6.0,6.0
2023-12-06,1089,Mate Frute Anis ,1.0,6.0,6.0
2023-12-06,203,Mate Windsor Manzanilla ,2.0,6.5,13.0
2023-12-06,359,Mayonesa KRIS 380 cc ,2.0,15.5,31.0
2023-12-06,7771200000109,Mermelada Tuti Fruti Del Valle ,1.0,10.0,10.0
2023-12-06,7772830180650,Miki maicena 400 g. ,2.0,6.0,12.0
2023-12-06,224,Mostaza KRIS ,1.0,11.0,11.0
2023-12-06,7891000300602,NESCAFE DE 200g- ,1.0,36.0,36.0
2023-12-06,kñk.,nuez ,1.0,6.0,6.0
2023-12-06,52369,Pepa de Durazno ,2.0,7.0,14.0
2023-12-06,78,Polvo para Hornear Kris ,2.0,3.0,6.0
2023-12-06,7771214001871,PUDIN SABOR  A VAINILLA ,1.0,4.5,4.5
2023-12-06,7772314120035,Purasal ,2.0,1.5,3.0
2023-12-06,3015,Queso ,1.0,91.0,91.0
2023-12-06,7772919490014,Queso Muzarela ,1.0,21.0,21.0
2023-12-06,7770109320417,Quinua Real ,1.0,11.0,11.0
2023-12-06,7771257130019,Quinua Real QRico ,1.0,6.0,6.0
2023-12-06,66523232,salsa de soya sasoy ,2.0,6.5,13.0
2023-12-06,96,Salsa de Tomate Cajamar ,3.0,4.0,12.0
2023-12-06,1091,Te windsor Con Canela ,1.0,14.0,14.0
2023-12-06,7770109320257,Trigo pelado 450 g. ,2.0,6.0,12.0
2023-12-06,44456482442,uvas pasa ,1.0,5.0,5.0
2023-12-06,6901308290039,Vainilla Liquido Caramelo ,1.0,2.5,2.5
2023-12-06,7777200034946,Antisarro 5D ,1.0,105.0,105.0
2023-12-06,7804920008091,ballerina delicado natural ,6.0,2.0,12.0
2023-12-06,77778787888,bolsa ,2.0,12.0,24.0
2023-12-06,7792389001664,BORA Lavavajillas 4 l. ,1.0,38.0,38.0
2023-12-06,7750243055468,Detergente Uno ,1.0,60.0,60.0
2023-12-06,7771214007194,ESPONJA BRISTAR ,1.0,5.0,5.0
2023-12-06,7898930672342,Filme de PVC 28cm. ,1.0,28.0,28.0
2023-12-06,7898930672472,Folha de Aluminio ,1.0,14.0,14.0
2023-12-06,7896007921256,Fosforo Fiat lux ,2.0,3.5,7.0
2023-12-06,3154145596304,Franela ,2.0,3.5,7.0
2023-12-06,7790520998200,GLADE DEFLORES TROPICALES ,2.0,10.0,20.0
2023-12-06,00012935,guantes Asatex ,4.0,8.0,32.0
2023-12-06,7798130180138,Guantes de latex s ,1.0,30.0,30.0
2023-12-06,7501026006807,Jaboncillo rosa venus ,10.0,1.5,15.0
2023-12-06,7792389000285,Jardin floral ,1.0,30.0,30.0
2023-12-06,1317,Ola Limpia baños 890ml ,1.0,18.5,18.5
2023-12-06,462,OLA limpia vidrios s/chisguete ,1.0,13.5,13.5
2023-12-06,7776507000623,Papel Tohalla ,1.0,10.0,10.0
2023-12-06,3027,Paquete de Bolsas Plasticas ,2.0,12.0,24.0
2023-12-06,3018,Paquete Papel Higienico ,2.0,20.0,40.0
2023-12-06,7775000009997,Patillas para inodoros Marina ,1.0,13.0,13.0
2023-12-06,7776570150256,Perlita institucional ,1.0,10.0,10.0
2023-12-06,7750243077170,Sapolio lavandina 4.73 ,1.0,30.0,30.0
2023-12-06,7773103002969,Sapolio lavavajillas 5 l ,1.0,47.5,47.5
2023-12-06,7702425638303,Scott duramax 2 rollos ,1.0,40.0,40.0
2023-12-06,9556936021302,secadores ,2.0,5.0,10.0
2023-12-06,7773103001535,Aceite FINO 5 lts. ,2.0,58.5,117.0
2023-12-06,7771214002816,Aceite Oliva de 500 ,1.0,53.0,53.0
2023-12-06,7771258140970,Aceitunas verdes ,1.0,10.0,10.0
2023-12-06,7770109320387,Almendras Nutrifood ,1.0,5.0,5.0
2023-12-06,7771502080038,Almidon de yuca Gaviota ,1.0,9.0,9.0
2023-12-06,7000002156971,Arandanos ,1.0,10.0,10.0
2023-12-06,1122,Arroz ,2.0,36.0,72.0
2023-12-06,7755477575041,Avena co quinua ,1.0,6.0,6.0
2023-12-06,7772602001183,avena princesa 800g ,1.0,18.0,18.0
2023-12-06,1101,Azucar Morena Guabira 1kg ,1.0,6.5,6.5
2023-12-06,45552,cebada tostada ,2.0,3.0,6.0
2023-12-06,92,Champiñones ,1.0,10.0,10.0
2023-12-06,7771908340040,Chichi de soya ,1.0,5.0,5.0
2023-12-06,602883127838,Choclos LARA ,2.0,5.5,11.0
2023-12-06,1074,Chocolike 400 g en tarro ,1.0,13.0,13.0
2023-12-06,787888888,Chuño blanco ,1.0,10.0,10.0
2023-12-06,7770109320325,Chuño Negro ,1.0,7.0,7.0
2023-12-06,7770016891710,Coco Rallado ,1.0,7.0,7.0
2023-12-06,1079,Cocoa Celinda ,1.0,10.0,10.0
2023-12-06,700002521041,Condimentos ,1.0,57.0,57.0
2023-12-06,73,Conservas de Sardina San Lucas ,1.0,12.0,12.0
2023-12-06,7798085990790,Durazno en lata Okey ,2.0,13.5,27.0
2023-12-06,7000004589,Fideo Bonabelli ,2.0,3.5,7.0
2023-12-06,7772619000070,FIDEO ROSCA ,1.0,5.5,5.5
2023-12-06,263,Fideos Lazzaroni Tagliatella ,2.0,4.0,8.0
2023-12-06,7770109320059,Frijol rojo 450 g ,1.0,7.5,7.5
2023-12-06,7771817080792,Frutte Te Verde ,1.0,9.0,9.0
2023-12-06,700000256894,Garbanzo ,1.0,8.5,8.5
2023-12-06,102,Gelatina Aroma Chicle ,1.0,5.5,5.5
2023-12-06,98,Gelatina Aroma Fresa ,1.0,5.5,5.5
2023-12-06,7773435370347,Gustossi Galleta Cracker ,1.0,23.0,23.0
2023-12-06,7790070507228,Harina Blanca Flor ,1.0,10.0,10.0
2023-12-06,7772602000094,Harina Intergral Princesa ,6.0,11.5,69.0
2023-12-06,77852255,Huevo ,1.0,28.0,28.0
2023-12-06,220,Ketchup KRIS 410 gr ,1.0,11.0,11.0
2023-12-06,8445290702234,LA LECHERA DE NESTLE ,1.0,26.0,26.0
2023-12-06,7772314630466,LAWA DE CHUÑO bLOCH ,1.0,8.0,8.0
2023-12-06,8445291028050,Leche gloria e vaporada ,3.0,12.0,36.0
2023-12-06,7756726001816,Lenteja ,1.0,10.0,10.0
2023-12-06,7777411112,Maiz pelado ,1.0,16.5,16.5
2023-12-06,1121,Mani Pelado ,1.0,11.0,11.0
2023-12-06,282,Manteca Karina ,2.0,11.5,23.0
2023-12-06,203,Mate Windsor Manzanilla ,2.0,6.5,13.0
2023-12-06,359,Mayonesa KRIS 380 cc ,1.0,15.5,15.5
2023-12-06,7772830180650,Miki maicena 400 g. ,1.0,6.0,6.0
2023-12-06,7891030300368,Mococa 395gr ,2.0,10.0,20.0
2023-12-06,7891000300602,NESCAFE DE 200g- ,1.0,36.0,36.0
2023-12-06,7773400000194,Pan Molde ,1.0,10.0,10.0
2023-12-06,7777014526,Pan Molido Pandore ,1.0,5.5,5.5
2023-12-06,52369,Pepa de Durazno ,1.0,14.0,14.0
2023-12-06,7770016891758,Poroto Negro ,1.0,4.0,4.0
2023-12-06,7771214001871,PUDIN SABOR  A VAINILLA ,2.0,4.5,9.0
2023-12-06,7772314120035,Purasal ,2.0,1.5,3.0
2023-12-06,3015,Queso ,1.0,91.0,91.0
2023-12-06,7772919490014,Queso Muzarela ,2.0,21.0,42.0
2023-12-06,7774661159019,Queso Muzzarella San Javier ,3.0,13.0,39.0
2023-12-06,7770109320417,Quinua Real ,1.0,11.0,11.0
2023-12-06,96,Salsa de Tomate Cajamar ,3.0,4.0,12.0
2023-12-06,119,Sardina Manu ,7.0,10.0,70.0
2023-12-06,7770109320257,Trigo pelado 450 g. ,1.0,6.0,6.0
2023-12-06,44456482442,uvas pasa ,1.0,5.0,5.0
2023-12-06,7702367000558,Van Camps en agua 80g ,1.0,26.0,26.0
2023-12-06,7773103001535,Aceite FINO 5 lts. ,2.0,58.5,117.0
2023-12-06,7753121002196,Aji amarillo ,2.0,13.0,26.0
2023-12-06,7754487121415,Aji no Sillao 500 ml ,1.0,9.5,9.5
2023-12-06,argasgarg,ajo ,2.0,5.0,10.0
2023-12-06,7993799000258,APICE Miel de Abeja 250 grs. ,1.0,36.5,36.5
2023-12-06,1122,Arroz ,2.0,38.0,76.0
2023-12-06,7771258140420,Atun desmenuzado en agua ,3.0,7.0,21.0
2023-12-06,7772602002777,Avena Princesa ,1.0,10.0,10.0
2023-12-06,3002,Azucar ,2.0,28.5,57.0
2023-12-06,1101,Azucar Morena Guabira 1kg ,2.0,6.5,13.0
2023-12-06,7772905001262,BONLE QUESO CREMA ,2.0,16.0,32.0
2023-12-06,777789588,Canela ,2.0,5.0,10.0
2023-12-06,65,Chanti mix 400gr ,1.0,23.0,23.0
2023-12-06,7770109320325,Chuño Negro ,3.0,7.0,21.0
2023-12-06,7770016891710,Coco Rallado ,1.0,7.0,7.0
2023-12-06,700002521041,Condimentos ,1.0,14.5,14.5
2023-12-06,7772905002269,Dulce de Leche Pil 500 g. ,1.0,16.5,16.5
2023-12-06,7773103002709,Fideo Nutregal co ,1.0,4.0,4.0
2023-12-06,7772619000070,FIDEO ROSCA ,1.0,5.5,5.5
2023-12-06,7750243058643,Fideos Nutregal ,2.0,4.5,9.0
2023-12-06,7770109320059,Frijol rojo 450 g ,1.0,7.5,7.5
2023-12-06,3003,Harina ,10.0,7.5,75.0
2023-12-06,77852255,Huevo ,5.0,28.0,140.0
2023-12-06,220,Ketchup KRIS 410 gr ,2.0,11.0,22.0
2023-12-06,254,Leche entere en polvo instantanea PIL 760g ,1.0,56.5,56.5
,,,,,
2023-12-06,38,Leche evaporada Pil ,2.0,11.0,22.0
2023-12-06,7756726001816,Lenteja ,1.0,10.0,10.0
2023-12-06,1097,Levadura Fleischman 170g ,1.0,10.0,10.0
2023-12-06,777001235,Linaza ,1.0,7.5,7.5
2023-12-06,7777411112,Maiz pelado ,1.0,38.5,38.5
2023-12-06,1121,Mani Pelado ,3.0,6.0,18.0
2023-12-06,7770000013256,mani pelado producto nectar ,1.0,11.0,11.0
2023-12-06,282,Manteca Karina ,2.0,11.5,23.0
2023-12-06,162,Margarina Reyna 215gr ,2.0,8.0,16.0
2023-12-06,359,Mayonesa KRIS 380 cc ,2.0,15.5,31.0
2023-12-06,7772830180650,Miki maicena 400 g. ,1.0,6.0,6.0
2023-12-06,7891030300368,Mococa 395gr ,2.0,10.0,20.0
2023-12-06,224,Mostaza KRIS ,2.0,11.0,22.0
2023-12-06,7501001600426,Nestle Crema Media 225g. ,2.0,13.0,26.0
2023-12-06,7773103002655,Nutregal tornillo ,3.0,4.0,12.0
2023-12-06,7777014526,Pan Molido Pandore ,2.0,5.5,11.0
2023-12-06,52369,Pepa de Durazno ,1.0,14.0,14.0
2023-12-06,78,Polvo para Hornear Kris ,2.0,3.0,6.0
2023-12-06,7772314120035,Purasal ,3.0,1.5,4.5
2023-12-06,7770109320417,Quinua Real ,4.0,11.0,44.0
2023-12-06,78098152,Sal Lobos 125 g. ,2.0,4.5,9.0
2023-12-06,74744,Sal parrillero 1 kg ,1.0,2.0,2.0
2023-12-06,96,Salsa de Tomate Cajamar ,2.0,4.0,8.0
2023-12-06,7771214003646,Salsa Golf 380 cm3 ,1.0,15.5,15.5
2023-12-06,54646,Sesamo ,1.0,5.5,5.5
2023-12-06,1091,Te windsor Con Canela ,1.0,14.0,14.0
2023-12-06,7892840819507,Toddy original 370 g ,1.0,15.5,15.5
2023-12-06,1123,Trigo Entero ,1.0,6.0,6.0
2023-12-06,6901308290039,Vainilla Liquido Caramelo ,1.0,2.5,2.5
